t_s,ax,ay,az,gx,gy,gz,led
2.717008,0.3256,1.2067,2.3224,0.1479,-0.2337,-0.0075,0
2.720115,-0.0239,0.8571,1.7286,0.1679,-0.2409,-0.0131,0
2.723457,-0.0096,0.5459,1.4940,0.1791,-0.2459,-0.0163,0
2.726447,0.2011,0.7566,1.0104,0.1865,-0.2228,-0.0200,1
2.729929,-0.0239,0.9912,0.1101,0.1679,-0.2257,-0.0258,1
2.734208,0.1772,0.3017,0.2634,0.1663,-0.2153,-0.0272,1
2.737484,0.1915,-0.0862,0.4022,0.1671,-0.2102,-0.0360,1
2.740579,-0.0239,0.3160,0.0958,0.1583,-0.2084,-0.0506,1
2.744413,-0.3017,0.6943,-0.8954,0.1482,-0.2036,-0.0328,1
2.748673,-0.0192,-0.5076,0.3448,0.1428,-0.2084,-0.0341,1
2.751801,0.1580,-0.6704,0.8906,0.1615,-0.2038,-0.0410,1
2.755355,-0.0479,0.1101,0.2011,0.1671,-0.2076,-0.0480,1
2.758446,-0.1915,0.4501,-0.2203,0.1543,-0.2068,-0.0400,1
2.761522,-0.1389,-0.0766,-0.0527,0.1514,-0.2102,-0.0421,1
2.766715,0.1245,-0.5459,0.4549,0.1548,-0.2065,-0.0509,1
2.769940,-0.2059,0.1915,0.0862,0.1588,-0.2041,-0.0432,1
2.773078,-0.1580,0.4070,-0.0383,0.1529,-0.2022,-0.0370,1
2.776483,0.1006,-0.3160,0.4741,0.1583,-0.2057,-0.0432,1
2.781725,0.0096,-0.3831,0.3879,0.1639,-0.2076,-0.0493,1
2.784927,-0.2059,0.1245,-0.0479,0.1615,-0.2068,-0.0440,1
2.788024,-0.0479,0.2921,-0.0718,0.1519,-0.2060,-0.0397,1
2.791751,0.0383,-0.2873,0.5363,0.1577,-0.2049,-0.0394,1
2.795154,-0.0192,-0.3974,0.6081,0.1721,-0.2060,-0.0426,1
2.799370,-0.1149,0.1197,0.0622,0.1665,-0.2025,-0.0469,1
2.802559,-0.0958,0.2346,-0.0383,0.1604,-0.2020,-0.0397,1
2.805719,-0.0239,-0.1772,0.3112,0.1633,-0.2033,-0.0397,1
2.809467,0.0287,-0.3735,0.5459,0.1689,-0.2084,-0.0458,1
2.813938,-0.0335,0.1341,0.2969,0.1679,-0.2062,-0.0434,1
2.817716,-0.1580,0.0910,0.2777,0.1583,-0.2038,-0.0386,1
2.820746,0.0048,-0.2059,0.3783,0.1639,-0.2057,-0.0426,1
2.823984,0.0718,-0.2729,0.4932,0.1676,-0.2081,-0.0469,1
2.826996,0.0144,-0.0958,0.3065,0.1692,-0.2100,-0.0450,1
2.830763,-0.0958,0.0527,0.3208,0.1716,-0.2158,-0.0405,1
2.835487,0.0287,-0.1867,0.5411,0.1695,-0.2041,-0.0418,1
2.838711,-0.0096,-0.2586,0.5315,0.1673,-0.2137,-0.0426,1
2.842187,-0.1532,0.0000,0.2873,0.1737,-0.2057,-0.0421,1
2.846844,0.0048,-0.0144,0.3160,0.1695,-0.2054,-0.0429,1
2.850784,0.0192,-0.1867,0.6416,0.1692,-0.2038,-0.0389,1
2.853896,-0.0144,-0.2490,0.6464,0.1740,-0.2121,-0.0440,1
2.857110,-0.0192,0.0622,0.4549,0.1860,-0.2145,-0.0408,1
2.860428,-0.0144,0.0479,0.2586,0.1724,-0.2113,-0.0437,1
2.863891,-0.0048,-0.1963,0.4693,0.1775,-0.2132,-0.0448,1
2.868372,-0.0048,-0.1915,0.5507,0.1820,-0.2140,-0.0456,1
2.871495,-0.0048,0.0192,0.4357,0.1796,-0.2073,-0.0469,1
2.874836,-0.0239,0.0287,0.4693,0.1820,-0.2118,-0.0426,1
2.880465,0.0239,-0.2490,0.4980,0.1801,-0.2054,-0.0434,1
2.884265,-0.0383,-0.0670,0.4310,0.1852,-0.2134,-0.0437,1
2.887322,-0.0670,-0.0144,0.4070,0.1841,-0.2126,-0.0445,1
2.890524,-0.0718,-0.0431,0.4932,0.1820,-0.2140,-0.0410,1
2.893783,-0.0096,-0.1580,0.5842,0.1839,-0.2140,-0.0458,1
2.897090,-0.0383,-0.1149,0.5746,0.1924,-0.2126,-0.0456,1
2.901190,-0.1053,-0.0048,0.4645,0.1876,-0.2164,-0.0458,1
2.904510,-0.0287,0.0096,0.4884,0.1836,-0.2140,-0.0453,1
2.908490,0.0144,-0.1724,0.5986,0.1905,-0.2110,-0.0456,1
2.912502,-0.0766,-0.0814,0.6321,0.1958,-0.2172,-0.0434,1
2.916444,-0.0814,-0.0287,0.5650,0.1921,-0.2121,-0.0472,1
2.919633,-0.0670,-0.1006,0.5171,0.1937,-0.2182,-0.0490,1
2.922736,-0.0383,-0.1724,0.5794,0.1996,-0.2113,-0.0522,1
2.926283,-0.0192,-0.0670,0.5459,0.1972,-0.2166,-0.0458,1
2.929742,-0.0527,-0.0814,0.5842,0.1988,-0.2188,-0.0466,1
2.933799,-0.0048,-0.1389,0.6560,0.1982,-0.2158,-0.0474,1
2.936943,0.0048,-0.2107,0.6129,0.1998,-0.2190,-0.0490,1
2.940046,-0.0335,-0.0958,0.5938,0.1996,-0.2169,-0.0485,1
2.943697,-0.0479,-0.0575,0.5794,0.2038,-0.2217,-0.0461,1
2.947971,-0.0575,-0.1149,0.5698,0.1998,-0.2124,-0.0533,1
2.951392,0.0383,-0.1628,0.6081,0.2054,-0.2196,-0.0466,1
2.954444,0.0144,-0.1197,0.7039,0.2073,-0.2185,-0.0501,1
2.958106,-0.0670,-0.0622,0.5986,0.2057,-0.2209,-0.0488,1
2.961092,-0.0192,-0.0383,0.5890,0.2076,-0.2214,-0.0477,1
2.965488,-0.0192,-0.1149,0.6656,0.2097,-0.2225,-0.0448,1
2.968927,-0.0431,-0.0622,0.6177,0.2126,-0.2193,-0.0461,1
2.972082,-0.0287,-0.0575,0.6464,0.2068,-0.2284,-0.0442,1
2.975685,0.0096,-0.0335,0.6081,0.2145,-0.2238,-0.0466,1
2.980398,-0.0766,-0.0862,0.6177,0.2081,-0.2244,-0.0461,1
2.984075,-0.0239,-0.1006,0.6177,0.2132,-0.2244,-0.0477,1
2.987114,0.0239,-0.0144,0.6081,0.2174,-0.2238,-0.0477,1
2.990217,0.0144,-0.0814,0.6081,0.2110,-0.2236,-0.0445,1
2.993390,-0.0144,-0.0766,0.7039,0.2124,-0.2233,-0.0418,1
2.996810,-0.0239,-0.0670,0.5842,0.2153,-0.2236,-0.0450,1
3.001294,-0.0862,-0.0622,0.5602,0.2134,-0.2302,-0.0440,1
3.004470,-0.0192,-0.0335,0.6033,0.2132,-0.2308,-0.0466,1
3.007734,-0.0144,-0.0958,0.6416,0.2153,-0.2270,-0.0474,1
3.013956,-0.0287,-0.0670,0.6225,0.2180,-0.2302,-0.0477,1
3.017843,-0.0048,-0.0718,0.5938,0.2161,-0.2289,-0.0445,1
3.020895,-0.0431,-0.0910,0.5507,0.2145,-0.2294,-0.0474,1
3.024246,-0.0144,-0.0910,0.6177,0.2188,-0.2316,-0.0469,1
3.027275,-0.0479,-0.1676,0.6225,0.2169,-0.2308,-0.0464,0
3.030829,-0.0287,-0.0670,0.6177,0.2190,-0.2302,-0.0464,0
3.035577,-0.0335,-0.0622,0.5555,0.2201,-0.2284,-0.0466,0
3.038767,-0.0431,-0.1245,0.6321,0.2158,-0.2302,-0.0477,0
3.041945,-0.0383,-0.0958,0.5842,0.2217,-0.2305,-0.0490,0
3.047351,-0.0287,-0.1245,0.6369,0.2129,-0.2257,-0.0469,0
3.051001,-0.0144,-0.0814,0.6704,0.2196,-0.2321,-0.0485,0
3.054053,0.0144,-0.1101,0.6033,0.2164,-0.2340,-0.0466,0
3.057591,-0.0192,-0.0575,0.5219,0.2188,-0.2278,-0.0501,0
3.060656,0.0096,-0.0910,0.5938,0.2204,-0.2334,-0.0520,0
3.064491,0.0000,-0.1006,0.6225,0.2180,-0.2358,-0.0466,0
3.069193,0.0239,-0.0910,0.6943,0.2150,-0.2332,-0.0501,0
3.072434,-0.0192,-0.1006,0.6177,0.2113,-0.2340,-0.0474,0
3.075580,0.0431,-0.1341,0.6273,0.2140,-0.2364,-0.0552,0
3.080145,-0.0622,-0.1101,0.6560,0.2150,-0.2300,-0.0472,0
3.083971,-0.0096,-0.1580,0.6991,0.2182,-0.2353,-0.0480,0
3.087027,-0.0192,-0.0910,0.6464,0.2100,-0.2366,-0.0520,0
3.090148,0.0239,-0.0431,0.6991,0.2148,-0.2356,-0.0525,0
3.093317,-0.0383,-0.0814,0.6847,0.2094,-0.2364,-0.0496,0
3.096709,0.0239,-0.1053,0.6800,0.2052,-0.2369,-0.0544,0
3.101226,-0.0048,-0.0383,0.7183,0.2044,-0.2334,-0.0544,0
3.104424,0.0192,-0.0287,0.6608,0.2017,-0.2334,-0.0578,0
3.107883,-0.0096,-0.1293,0.6895,0.1996,-0.2403,-0.0530,0
3.113917,-0.0096,-0.0622,0.6800,0.2060,-0.2374,-0.0592,0
3.117782,-0.0096,-0.1341,0.7470,0.2006,-0.2358,-0.0565,0
3.120829,0.0048,-0.0718,0.7805,0.1977,-0.2361,-0.0546,0
3.124158,-0.0096,-0.1149,0.7518,0.1921,-0.2364,-0.0541,0
3.127232,-0.0670,-0.1101,0.8045,0.1937,-0.2385,-0.0544,0
3.131428,-0.0622,-0.0670,0.7757,0.1932,-0.2332,-0.0562,0
3.134923,-0.0096,-0.0479,0.8284,0.1924,-0.2366,-0.0616,0
3.138056,-0.0670,-0.0958,0.8045,0.1937,-0.2380,-0.0560,0
3.141333,-0.0575,-0.0958,0.7997,0.1929,-0.2364,-0.0562,0
3.145302,0.0383,-0.0670,0.8092,0.1868,-0.2366,-0.0573,0
3.149436,-0.0335,-0.0910,0.8380,0.1892,-0.2334,-0.0552,0
3.152615,-0.1197,-0.0670,0.8284,0.1852,-0.2308,-0.0605,0
3.155749,-0.0431,-0.1437,0.7997,0.1783,-0.2340,-0.0546,0
3.158942,0.0000,-0.1484,0.7949,0.1815,-0.2350,-0.0573,0
3.161985,-0.1245,-0.1101,0.8667,0.1793,-0.2334,-0.0552,0
3.166109,-0.0910,-0.1484,0.8332,0.1724,-0.2334,-0.0544,0
3.169730,-0.0575,-0.1437,0.9002,0.1687,-0.2268,-0.0560,0
3.172895,-0.1197,-0.1915,0.8906,0.1716,-0.2281,-0.0536,0
3.176270,-0.0718,-0.1245,0.8954,0.1649,-0.2292,-0.0560,0
3.180957,-0.0048,-0.1197,0.8715,0.1633,-0.2244,-0.0528,0
3.184479,-0.1245,-0.1772,0.9002,0.1599,-0.2220,-0.0514,0
3.187536,-0.1149,-0.1580,0.9529,0.1609,-0.2249,-0.0504,0
3.190756,-0.1389,-0.1293,0.8811,0.1508,-0.2212,-0.0472,0
3.193879,-0.0862,-0.1484,0.9290,0.1484,-0.2244,-0.0506,0
3.197369,-0.1245,-0.1341,0.9529,0.1476,-0.2236,-0.0466,0
3.201920,-0.0144,-0.1437,0.9960,0.1378,-0.2172,-0.0469,0
3.205411,-0.0670,-0.1676,0.9146,0.1423,-0.2102,-0.0520,0
3.208620,-0.1245,-0.2011,0.9577,0.1370,-0.2156,-0.0461,0
3.214477,-0.1053,-0.1628,0.9337,0.1290,-0.2142,-0.0418,0
3.218373,-0.0431,-0.0766,1.0151,0.1258,-0.2078,-0.0405,0
3.221816,-0.1197,-0.1580,1.0151,0.1212,-0.2092,-0.0376,0
3.225420,-0.1867,-0.1580,0.9912,0.1175,-0.2084,-0.0418,0
3.228509,-0.1053,-0.1532,1.0151,0.1143,-0.2044,-0.0349,0
3.232603,-0.1724,-0.1484,1.0008,0.1079,-0.2009,-0.0402,0
3.236010,-0.1389,-0.1101,1.0008,0.1098,-0.1980,-0.0336,0
3.239144,-0.0766,-0.1197,0.9720,0.1050,-0.1961,-0.0357,0
3.242190,-0.0910,-0.1580,0.9337,0.1015,-0.1961,-0.0365,0
3.246177,-0.1149,-0.0479,0.9625,0.0914,-0.1998,-0.0378,0
3.250741,-0.0766,-0.1006,0.9864,0.0877,-0.1924,-0.0330,0
3.253912,-0.0910,-0.1006,0.9577,0.0837,-0.1945,-0.0304,0
3.257400,-0.1197,-0.1772,1.0534,0.0805,-0.1879,-0.0368,0
3.260468,-0.0910,-0.0766,1.0104,0.0781,-0.1905,-0.0312,0
3.263646,-0.1580,-0.0958,1.1157,0.0690,-0.1839,-0.0304,0
3.268704,-0.1053,-0.1580,1.1684,0.0690,-0.1849,-0.0288,0
3.272001,-0.0718,-0.1484,1.1732,0.0648,-0.1836,-0.0282,0
3.275134,-0.0958,-0.1532,1.1588,0.0621,-0.1788,-0.0266,0
3.279546,-0.1006,-0.1197,1.1732,0.0530,-0.1799,-0.0216,0
3.283421,-0.1293,-0.1101,1.1732,0.0536,-0.1793,-0.0218,0
3.286666,-0.1389,-0.1915,1.2258,0.0482,-0.1735,-0.0187,0
3.290016,-0.1006,-0.1676,1.1636,0.0437,-0.1679,-0.0208,0
3.293213,-0.1724,-0.1772,1.1971,0.0408,-0.1652,-0.0208,0
3.296435,-0.1053,-0.1532,1.2258,0.0349,-0.1655,-0.0168,0
3.300393,-0.1389,-0.1820,1.2594,0.0248,-0.1548,-0.0165,0
3.309215,-0.0670,-0.1532,1.3120,0.0189,-0.1553,-0.0155,0
3.313411,-0.1053,-0.1820,1.3216,0.0131,-0.1498,-0.0221,0
3.316840,-0.1293,-0.1580,1.3168,0.0133,-0.1535,-0.0173,0
3.319938,-0.1149,-0.1580,1.2163,0.0029,-0.1460,-0.0200,0
3.322985,-0.0239,-0.1053,1.2881,0.0024,-0.1407,-0.0147,0
3.326341,-0.0575,-0.2538,1.3024,0.0043,-0.1479,-0.0144,0
3.330778,-0.1724,-0.1772,1.2306,-0.0061,-0.1370,-0.0115,0
3.334304,-0.1149,-0.1628,1.1732,-0.0075,-0.1386,-0.0131,0
3.337466,-0.1532,-0.1437,1.2450,-0.0211,-0.1375,-0.0173,0
3.340546,-0.1053,-0.2155,1.1779,-0.0229,-0.1375,-0.0131,0
3.345215,-0.1149,-0.1197,1.2594,-0.0306,-0.1386,-0.0075,0
3.349164,-0.0622,-0.1484,1.3024,-0.0346,-0.1282,-0.0088,0
3.352390,-0.1484,-0.1341,1.2689,-0.0378,-0.1359,-0.0051,0
3.355554,-0.1101,-0.1149,1.2594,-0.0445,-0.1308,-0.0016,0
3.358660,-0.1053,-0.0862,1.2163,-0.0400,-0.1314,-0.0040,0
3.361733,-0.1867,-0.1532,1.3216,-0.0461,-0.1268,0.0019,0
3.366634,-0.0958,-0.1053,1.4269,-0.0517,-0.1220,-0.0024,0
3.369991,-0.1101,-0.1006,1.4605,-0.0530,-0.1180,-0.0019,0
3.373155,-0.1532,-0.0958,1.5083,-0.0493,-0.1194,-0.0019,0
3.377496,-0.2107,-0.0910,1.5275,-0.0538,-0.1148,0.0045,0
3.381625,-0.1628,-0.0814,1.5371,-0.0570,-0.1071,0.0053,0
3.385306,-0.1197,-0.1053,1.5036,-0.0600,-0.1050,0.0099,0
3.388527,-0.1149,-0.0814,1.5467,-0.0626,-0.1023,0.0069,0
3.391697,-0.0862,-0.0862,1.6137,-0.0616,-0.0973,0.0107,0
3.394777,-0.0958,-0.1389,1.5227,-0.0584,-0.0935,0.0117,0
3.398433,-0.1820,-0.0910,1.6185,-0.0624,-0.0917,0.0075,0
3.402913,-0.0575,-0.0718,1.6424,-0.0674,-0.0869,0.0091,0
3.406153,-0.1580,-0.0958,1.5945,-0.0632,-0.0794,0.0112,0
3.409733,-0.2298,-0.0766,1.6185,-0.0594,-0.0802,0.0109,0
3.414306,-0.1053,-0.0862,1.5897,-0.0698,-0.0773,0.0173,0
3.417821,-0.1006,-0.1006,1.6089,-0.0701,-0.0666,0.0141,0
3.420894,-0.1006,-0.1006,1.5419,-0.0725,-0.0666,0.0147,0
3.424309,-0.1197,-0.1053,1.5610,-0.0749,-0.0624,0.0173,0
3.427375,-0.0958,-0.0575,1.4748,-0.0722,-0.0642,0.0200,0
3.430613,-0.1724,-0.1389,1.4988,-0.0813,-0.0589,0.0163,0
3.434825,-0.2011,-0.1245,1.5658,-0.0767,-0.0626,0.0211,0
3.438149,-0.1293,-0.0862,1.5514,-0.0839,-0.0538,0.0200,0
3.441147,-0.0383,-0.0335,1.4988,-0.0866,-0.0509,0.0226,0
3.444484,-0.0718,-0.1101,1.5371,-0.0927,-0.0384,0.0237,0
3.448724,-0.0622,-0.0814,1.4988,-0.0887,-0.0437,0.0211,0
3.451921,-0.0048,-0.0335,1.5227,-0.0911,-0.0330,0.0208,0
3.454958,-0.0910,-0.0575,1.4892,-0.0946,-0.0325,0.0224,0
3.457938,-0.1197,-0.1245,1.5706,-0.0935,-0.0306,0.0203,0
3.461515,-0.0335,-0.0766,1.6233,-0.0973,-0.0253,0.0229,0
3.465923,0.0096,-0.0479,1.6233,-0.0989,-0.0205,0.0240,0
3.469110,-0.0670,-0.0192,1.6281,-0.0983,-0.0181,0.0203,0
3.472287,-0.0766,-0.0048,1.5467,-0.0965,-0.0136,0.0272,0
3.476333,-0.0575,-0.0192,1.6951,-0.0986,-0.0104,0.0181,0
3.481670,-0.0814,-0.0479,1.7430,-0.1023,-0.0093,0.0192,0
3.484924,-0.1197,-0.0766,1.8148,-0.1023,-0.0080,0.0229,0
3.488290,-0.0383,-0.0431,1.7957,-0.1023,-0.0069,0.0226,0
3.491453,-0.1101,-0.0575,1.7573,-0.1082,-0.0024,0.0218,0
3.494504,-0.2394,-0.0814,1.7813,-0.1050,-0.0008,0.0234,0
3.498738,-0.1245,-0.0479,1.8914,-0.0994,0.0061,0.0269,0
3.502419,-0.1867,-0.0479,1.9968,-0.1007,0.0067,0.0264,0
3.505612,-0.2251,-0.0431,2.1069,-0.1010,0.0117,0.0290,0
3.509056,-0.1820,0.0144,2.1548,-0.1031,0.0181,0.0349,0
3.513915,-0.1437,-0.0622,2.1739,-0.0986,0.0226,0.0349,0
3.517739,-0.2011,-0.0766,2.1835,-0.1053,0.0330,0.0370,0
3.520970,-0.1724,-0.0479,2.3128,-0.1031,0.0325,0.0373,0
3.524456,-0.1293,-0.0239,2.3607,-0.1010,0.0394,0.0370,0
3.527499,-0.2538,-0.0287,2.5187,-0.1042,0.0432,0.0365,0
3.531214,-0.1724,0.0527,2.7773,-0.1079,0.0453,0.0408,0
3.535959,-0.1628,0.0096,3.1603,-0.1103,0.0557,0.0466,0
3.539154,-0.1867,-0.0479,3.9792,-0.1108,0.0648,0.0394,0
3.542237,-0.2634,-0.0766,5.4588,-0.1191,0.0629,0.0472,0
3.546317,-0.3974,-0.2634,9.2895,-0.2340,0.1106,0.0149,0
3.549951,-6.8043,-9.6199,19.6708,-0.6011,0.5473,0.1612,0
3.552972,-8.1163,-14.1689,79.1188,-1.2265,0.2960,0.9550,0
3.555986,30.6985,-8.2983,132.3467,-1.5295,-0.4298,1.7397,0
3.558969,81.8242,5.1715,156.9016,-1.6438,-1.2057,1.2793,0
3.562677,56.1728,34.8931,156.9016,-0.7879,-2.5492,0.2955,0
3.567074,-32.8389,50.3884,141.8900,-0.2198,-1.0658,0.8063,0
3.570364,0.6895,32.6617,122.1330,-0.2025,-0.9244,0.8234,0
3.573639,43.2824,19.4984,113.9592,-0.2465,-1.5700,0.1186,0
3.578027,64.7919,20.1879,141.0712,0.1617,-1.5753,-0.4778,0
3.582294,60.3435,11.9566,147.7366,0.6813,-3.1381,-0.7083,0
3.585592,36.3536,2.5570,109.2905,0.6118,-3.6817,-0.3344,0
3.588713,27.1742,12.1434,96.2038,-0.4775,-4.1760,-0.0147,0
3.591836,27.1072,11.1713,118.3071,-0.9814,-4.3777,-0.1655,0
3.594938,2.8730,-0.4166,140.1661,-1.0027,-4.2637,0.0626,0
3.599134,-1.8914,-4.0654,140.0943,-0.7256,-4.1901,0.5604,0
3.602727,18.8232,12.5839,107.8013,-0.9630,-4.0060,0.0975,0
3.606038,15.7969,15.1074,95.2701,-1.3182,-3.4131,-0.1495,0
3.609208,-11.1905,14.1354,96.8742,-1.5788,-2.1679,0.0855,0
3.613916,4.6160,12.1721,99.7233,-1.3142,-1.6236,-0.0650,0
3.617562,16.2854,20.7482,92.1097,-0.9084,-0.9699,-0.6241,0
3.620819,5.7700,23.0753,79.3822,-0.4535,-0.3064,-0.8122,0
3.624140,-11.0133,21.6963,68.8812,-0.1236,-0.1018,-0.6571,0
3.627230,-1.3168,19.4313,56.0052,0.2108,0.1100,-0.5604,0
3.630520,1.9201,13.0388,50.5272,0.5556,0.8593,-0.4839,0
3.634945,12.1194,10.4291,42.6407,0.8303,0.6744,-0.5969,0
3.638209,8.2121,9.8210,37.6033,1.0349,0.6619,-0.4325,0
3.641301,9.2751,12.3493,28.3665,1.0936,0.6917,-0.3182,0
3.645580,11.8274,7.8386,23.1232,1.1485,0.4871,-0.3179,0
3.649377,6.7612,4.8076,22.2421,1.2422,0.4767,-0.2204,0
3.652527,3.4189,6.1675,18.9621,1.3014,0.3365,-0.1218,0
3.655758,6.3015,7.2161,13.9438,1.3233,0.2489,-0.0322,0
3.658907,5.1763,5.5785,11.0612,1.2963,0.2555,0.0312,0
3.662000,5.7844,2.0830,10.3477,1.2393,0.1167,0.1559,0
3.666178,7.2544,0.4501,8.5569,1.1724,-0.1175,0.2990,0
3.670226,6.2968,2.3415,6.4548,1.1090,-0.2134,0.3088,0
3.673382,3.5769,1.9632,5.8802,1.0635,-0.2332,0.3619,0
3.676550,4.8315,1.9058,5.4157,0.9998,-0.3464,0.4125,0
3.681077,6.7325,1.1205,4.7740,0.9585,-0.4178,0.3797,0
3.684473,4.2856,0.9242,3.7445,0.9238,-0.4842,0.3672,0
3.687531,3.4860,1.7478,3.0215,0.8692,-0.5508,0.3952,0
3.690999,4.1803,1.5706,2.7438,0.8202,-0.5689,0.3802,0
3.693986,3.2130,-0.1628,3.1651,0.7738,-0.5761,0.3413,0
3.697218,0.8906,-1.3743,2.9832,0.7075,-0.5772,0.3040,0
3.701666,0.7949,-0.5363,1.1349,0.6217,-0.5444,0.3235,0
3.704979,1.6520,-0.9194,0.5315,0.5377,-0.5457,0.3211,0
3.708038,1.6137,-2.5857,1.1349,0.4650,-0.5481,0.3030,0
3.712654,-0.7087,-2.9784,0.9529,0.3754,-0.5452,0.3477,0
3.716151,0.1053,-2.3703,0.0383,0.2931,-0.5473,0.3826,0
3.719289,0.9194,-2.3032,0.0622,0.2284,-0.5431,0.3837,0
3.722330,0.0383,-2.7102,0.3496,0.1681,-0.5497,0.3965,0
3.725934,-0.6895,-2.7007,0.3639,0.1029,-0.5433,0.4357,0
3.729959,-0.0431,-1.7717,-0.1676,0.0128,-0.5172,0.4303,0
3.734896,-0.8906,-2.1787,0.2251,-0.0288,-0.4964,0.4469,0
3.738089,-0.9577,-2.2936,0.4693,-0.0634,-0.4815,0.4572,0
3.741295,-0.2729,-1.5945,0.2682,-0.1119,-0.4591,0.4509,0
3.746330,-0.6512,-1.2594,0.2682,-0.1537,-0.4234,0.4431,0
3.750156,-0.7757,-1.2641,0.5746,-0.1815,-0.4117,0.4490,0
3.753229,-0.0670,-1.1444,0.4405,-0.2006,-0.3901,0.4343,0
3.756559,-0.1724,-0.9816,0.3783,-0.2158,-0.3810,0.4285,0
3.759548,-0.7087,-0.9720,0.3687,-0.2350,-0.3624,0.4295,0
3.763037,-0.6033,-0.9912,0.2777,-0.2715,-0.3392,0.4311,0
3.767596,-0.2729,-1.2641,0.2969,-0.2809,-0.3160,0.4170,0
3.770900,-0.8811,-1.2402,0.4453,-0.3075,-0.2960,0.4173,0
3.774040,-0.9577,-0.9960,0.2346,-0.3320,-0.2723,0.4245,0
3.778258,-0.3735,-0.9481,0.3543,-0.3533,-0.2419,0.4141,0
3.782151,-0.8045,-1.2019,0.7230,-0.3712,-0.2217,0.4135,0
3.785411,-0.9912,-1.1013,0.7183,-0.3845,-0.1966,0.4175,0
3.788971,-0.6369,-0.8763,0.5459,-0.4053,-0.1756,0.4088,0
3.791970,-0.6752,-1.0487,0.6800,-0.4218,-0.1450,0.3984,0
3.795067,-1.1827,-1.2977,0.8811,-0.4343,-0.1180,0.3941,0
3.799221,-0.9529,-1.2210,0.9002,-0.4535,-0.0821,0.3922,0
3.802589,-0.9960,-0.9529,0.7374,-0.4722,-0.0552,0.3813,0
3.805914,-1.4269,-1.0630,0.8140,-0.4916,-0.0226,0.3797,0
3.809114,-1.2833,-1.2163,0.7997,-0.5180,0.0237,0.3746,0
3.813658,-1.0247,-1.0870,0.6752,-0.5401,0.0557,0.3557,0
3.817140,-1.5179,-1.0247,0.7518,-0.5540,0.0938,0.3573,0
3.820263,-1.5562,-0.9481,0.9098,-0.5729,0.1351,0.3592,0
3.823555,-1.1109,-0.9098,1.1588,-0.5793,0.1636,0.3560,0
3.826655,-1.3551,-0.8332,1.3455,-0.6019,0.2161,0.3467,0
3.830328,-1.7430,-0.7518,1.5419,-0.6179,0.2793,0.3445,0
3.835087,-1.6089,-0.5698,1.6855,-0.6233,0.3429,0.3432,0
3.838340,-1.7047,-0.6752,1.9824,-0.6408,0.3981,0.3371,0
3.841762,-2.0159,-0.7135,2.2505,-0.6491,0.4796,0.3381,0
3.846312,-1.9968,-0.4118,2.2697,-0.6686,0.5718,0.3227,0
3.850182,-2.0063,-0.6321,2.5762,-0.6792,0.6315,0.3155,0
3.853267,-2.1165,-0.6800,2.9161,-0.6877,0.6997,0.3086,0
3.856790,-2.1117,-0.4980,3.2896,-0.6912,0.7754,0.2998,0
3.859785,-2.0686,-0.2586,3.7637,-0.7011,0.8521,0.2883,0
3.863260,-2.4373,-0.0766,4.4963,-0.7064,0.9324,0.2827,0
3.867424,-2.6480,0.3208,5.7748,-0.6864,1.0168,0.2838,0
3.870698,-2.6528,0.6081,6.2680,-0.6789,1.0997,0.2625,0
3.873940,-2.7869,0.5076,6.3638,-0.6550,1.1975,0.2601,0
3.878270,-2.7581,-0.1628,6.2106,-0.6462,1.3230,0.2502,0
3.882409,-2.1069,-1.0295,5.9233,-0.6526,1.3859,0.2350,0
3.885557,-1.9585,-1.1827,5.8514,-0.6635,1.4698,0.2273,0
3.888655,-1.4988,-1.0870,5.9041,-0.6837,1.5394,0.2094,0
3.892034,-0.5124,-1.1253,6.3111,-0.6856,1.5825,0.1921,0
3.895127,-0.1341,-0.7470,6.8522,-0.6883,1.6233,0.1708,0
3.899101,0.2682,-0.1867,7.2736,-0.6853,1.6630,0.1418,0
3.902604,1.1588,0.1389,7.7045,-0.6632,1.6745,0.1186,0
3.905857,1.7238,0.4022,8.2600,-0.6366,1.6689,0.1021,0
3.908985,1.8723,0.6129,8.6143,-0.5772,1.6486,0.0914,0
3.913858,2.1787,0.9002,8.8873,-0.5335,1.6292,0.0815,0
3.917135,2.4852,1.1349,9.2177,-0.4988,1.6137,0.0701,0
3.920115,2.4565,1.2210,9.4236,-0.4378,1.5924,0.0578,0
3.923181,2.5091,1.2498,9.5289,-0.3984,1.5727,0.0552,0
3.926423,2.9544,1.4126,9.5241,-0.3160,1.5356,0.0381,0
3.931228,3.5195,1.3168,9.6534,-0.2345,1.4909,0.0258,0
3.934777,3.5817,1.3743,9.6391,-0.1711,1.4618,0.0211,0
3.938007,4.1180,1.5850,9.5912,-0.1050,1.4154,0.0088,0
3.941595,4.5777,1.5036,9.6965,-0.0216,1.3547,-0.0051,0
3.946149,4.4724,1.4078,9.7971,0.0581,1.2753,-0.0035,0
3.950103,4.8554,1.4078,9.6103,0.1069,1.2265,-0.0069,0
3.953161,4.6878,1.2641,9.4954,0.1657,1.1636,0.0016,0
3.956706,4.5442,1.0199,9.7061,0.2238,1.0736,0.0165,0
3.959772,4.9608,0.7661,9.7540,0.2846,0.9777,0.0312,0
3.963096,4.9464,0.3448,9.4858,0.3400,0.8673,0.0554,0
3.967313,3.9840,-0.1149,9.6295,0.3688,0.7941,0.0807,0
