t_s,ax,ay,az,gx,gy,gz,led
4.129898,2.2745,-1.0104,9.1315,0.0570,0.3123,-0.1156,0
4.133193,2.1835,-0.9816,9.0836,0.0498,0.3006,-0.1188,0
4.136165,2.2170,-0.9673,9.0788,0.0429,0.3064,-0.1247,0
4.139411,2.1548,-0.9912,8.9926,0.0229,0.2955,-0.1303,0
4.143876,2.1404,-0.9385,8.9639,0.0160,0.3006,-0.1255,0
4.147105,2.1261,-0.8763,8.9447,0.0037,0.2888,-0.1364,0
4.150190,2.1452,-0.8954,8.9399,-0.0104,0.2883,-0.1394,0
4.154146,2.1069,-0.8284,8.9495,-0.0144,0.2838,-0.1428,0
4.158333,2.1069,-0.7757,8.9974,-0.0213,0.2753,-0.1410,0
4.161551,2.1404,-0.7470,9.0070,-0.0325,0.2731,-0.1482,0
4.164890,2.1548,-0.7949,9.0214,-0.0432,0.2627,-0.1463,0
4.168066,2.1979,-0.7230,9.0884,-0.0418,0.2555,-0.1434,0
4.171028,2.1835,-0.7374,9.1363,-0.0541,0.2499,-0.1463,0
4.174875,2.1979,-0.6943,9.2368,-0.0608,0.2316,-0.1450,0
4.178312,2.2649,-0.6560,9.2895,-0.0682,0.2217,-0.1386,0
4.181443,2.2936,-0.6656,9.2991,-0.0767,0.2110,-0.1351,0
4.185057,2.3128,-0.6129,9.3470,-0.0855,0.1935,-0.1282,0
4.189457,2.3176,-0.6369,9.3948,-0.0914,0.1745,-0.1186,0
4.193442,2.3990,-0.6225,9.4858,-0.0986,0.1585,-0.1130,0
4.196435,2.3990,-0.5411,9.4906,-0.1087,0.1455,-0.1069,0
4.199854,2.3990,-0.5555,9.5481,-0.1167,0.1247,-0.0999,0
4.202881,2.4948,-0.5938,9.5912,-0.1266,0.1106,-0.0986,0
4.206077,2.3846,-0.4788,9.6151,-0.1346,0.0951,-0.0895,0
4.210021,2.4373,-0.4932,9.6534,-0.1426,0.0837,-0.0874,0
4.213464,2.4181,-0.4597,9.6965,-0.1476,0.0610,-0.0826,0
4.216605,2.4708,-0.3926,9.7588,-0.1591,0.0506,-0.0794,0
4.219846,2.5379,-0.3687,9.7252,-0.1692,0.0301,-0.0733,0
4.224523,2.4277,-0.3352,9.8593,-0.1769,0.0147,-0.0679,0
4.228271,2.4756,-0.2969,9.8066,-0.1881,0.0037,-0.0674,0
4.231963,2.4325,-0.2155,9.9072,-0.1935,-0.0197,-0.0616,0
4.235606,2.3894,-0.1437,9.9982,-0.1958,-0.0344,-0.0573,0
4.238733,2.4181,-0.1293,9.9742,-0.1964,-0.0354,-0.0538,0
4.242184,2.3367,-0.0383,10.1083,-0.2038,-0.0743,-0.0450,0
4.250505,2.3463,0.0479,10.1945,-0.2036,-0.0815,-0.0426,0
4.254037,2.3846,0.1293,10.2232,-0.2092,-0.0938,-0.0386,0
4.259201,2.3080,0.1101,10.2711,-0.2049,-0.1106,-0.0344,0
4.262551,2.2936,0.1006,10.2759,-0.1993,-0.1146,-0.0354,0
4.265585,2.3176,0.1197,10.2424,-0.2078,-0.1218,-0.0338,0
4.268559,2.2889,0.1915,10.2855,-0.2014,-0.1242,-0.0189,0
4.272087,2.2649,0.1053,10.3286,-0.1996,-0.1359,-0.0165,0
4.276196,2.2266,0.1437,10.3094,-0.2017,-0.1383,-0.0117,0
4.279408,2.2793,0.1484,10.3046,-0.2004,-0.1495,-0.0016,0
4.282435,2.2218,0.1389,10.3046,-0.1966,-0.1487,-0.0040,0
4.285968,2.2410,0.0527,10.3190,-0.1990,-0.1559,0.0059,0
4.290255,2.2889,0.1149,10.3046,-0.2012,-0.1583,0.0147,0
4.294078,2.2745,0.1149,10.3094,-0.2014,-0.1577,0.0272,0
4.297088,2.2793,0.0670,10.2951,-0.2022,-0.1676,0.0328,0
4.300254,2.3320,0.0383,10.3094,-0.1996,-0.1673,0.0365,0
4.303201,2.3655,0.0718,10.2520,-0.2052,-0.1767,0.0432,0
4.306877,2.3224,0.0239,10.2663,-0.2086,-0.1769,0.0594,0
4.311622,2.3511,0.1149,10.2137,-0.2102,-0.1863,0.0653,0
4.314747,2.4517,0.1149,10.2424,-0.2166,-0.1871,0.0749,0
4.318015,2.4134,0.1437,10.2663,-0.2124,-0.1905,0.0786,0
4.323155,2.4325,0.2059,10.1945,-0.2174,-0.1905,0.0935,0
4.327568,2.4995,0.2155,10.1179,-0.2214,-0.1951,0.0999,0
4.330929,2.4421,0.2155,10.1035,-0.2268,-0.2014,0.1061,0
4.334675,2.4948,0.2921,10.0604,-0.2294,-0.2012,0.1140,0
4.338095,2.4948,0.3496,10.0365,-0.2294,-0.2052,0.1210,0
4.343212,2.4612,0.3543,10.0126,-0.2276,-0.2145,0.1356,0
4.346492,2.4948,0.4166,9.9407,-0.2292,-0.2129,0.1396,0
4.349611,2.5426,0.3974,9.9216,-0.2305,-0.2161,0.1372,0
4.353150,2.5522,0.5028,9.9503,-0.2345,-0.2254,0.1450,0
4.358687,2.5570,0.4357,9.8114,-0.2276,-0.2276,0.1529,0
4.362063,2.5379,0.4597,9.8450,-0.2270,-0.2278,0.1545,0
4.365152,2.5666,0.4310,9.8210,-0.2238,-0.2334,0.1583,0
4.368364,2.6145,0.4693,9.7588,-0.2241,-0.2310,0.1655,0
4.371410,2.5857,0.4453,9.7348,-0.2252,-0.2390,0.1647,0
4.375099,2.6432,0.3687,9.7013,-0.2270,-0.2478,0.1684,0
4.379557,2.6671,0.2969,9.6534,-0.2289,-0.2478,0.1671,0
4.382703,2.7054,0.3400,9.6295,-0.2308,-0.2459,0.1668,0
4.386107,2.7054,0.2634,9.6055,-0.2292,-0.2542,0.1647,0
4.390566,2.7773,0.2921,9.5241,-0.2326,-0.2590,0.1575,0
4.394333,2.7725,0.1772,9.5481,-0.2289,-0.2633,0.1588,0
4.397393,2.8491,0.1772,9.4906,-0.2329,-0.2670,0.1498,0
4.400909,2.8730,0.1101,9.5481,-0.2369,-0.2678,0.1503,0
4.403896,2.8922,0.1149,9.5193,-0.2409,-0.2739,0.1476,0
4.407503,2.9113,0.1293,9.5385,-0.2449,-0.2854,0.1412,0
4.412147,2.9592,0.0575,9.5433,-0.2478,-0.2947,0.1439,0
4.415483,2.9449,0.0239,9.6007,-0.2486,-0.3078,0.1362,0
4.418583,3.1029,0.0718,9.5577,-0.2513,-0.3070,0.1380,0
4.422930,2.9640,-0.0144,9.6103,-0.2569,-0.3262,0.1340,0
4.426697,2.9975,0.0096,9.5289,-0.2539,-0.3315,0.1383,0
4.429884,2.9497,-0.0239,9.6007,-0.2523,-0.3408,0.1332,0
4.433205,3.0023,-0.0239,9.6103,-0.2507,-0.3467,0.1282,0
4.436398,2.9401,-0.0192,9.6199,-0.2542,-0.3563,0.1263,0
4.439867,2.9449,-0.0431,9.6438,-0.2561,-0.3651,0.1322,0
4.444022,2.9257,-0.0192,9.6630,-0.2518,-0.3760,0.1263,0
4.447429,2.8443,-0.0144,9.6678,-0.2553,-0.3789,0.1311,0
4.450505,2.9066,0.0192,9.6486,-0.2491,-0.3922,0.1255,0
4.453846,2.8587,-0.0048,9.7252,-0.2369,-0.3994,0.1314,0
4.459030,2.9161,-0.1197,9.6247,-0.2377,-0.4018,0.1242,0
4.462221,2.8587,-0.0431,9.7157,-0.2364,-0.4104,0.1279,0
4.465657,2.8970,-0.1484,9.7683,-0.2318,-0.4130,0.1247,0
4.468900,2.9305,-0.1580,9.6822,-0.2321,-0.4151,0.1242,0
4.471953,2.8491,-0.2107,9.6822,-0.2252,-0.4223,0.1279,0
4.476918,2.8252,-0.2346,9.6199,-0.2260,-0.4293,0.1167,0
4.480197,2.8252,-0.3974,9.6151,-0.2281,-0.4293,0.1282,0
4.483363,2.7533,-0.4022,9.6199,-0.2217,-0.4309,0.1188,0
4.486702,2.8252,-0.4022,9.6295,-0.2209,-0.4335,0.1258,0
4.492000,2.8060,-0.3639,9.6726,-0.2166,-0.4338,0.1266,0
4.495372,2.8204,-0.3496,9.7300,-0.2257,-0.4407,0.1327,0
4.498525,2.8347,-0.3687,9.7636,-0.2142,-0.4442,0.1322,0
4.501703,2.8491,-0.3735,9.7588,-0.2156,-0.4423,0.1319,0
4.504671,2.8347,-0.3543,9.8737,-0.2076,-0.4439,0.1404,0
4.509355,2.9066,-0.3160,9.8976,-0.2068,-0.4447,0.1394,0
4.513021,2.9209,-0.2825,9.8689,-0.2041,-0.4549,0.1455,0
4.516228,2.9209,-0.3926,9.8593,-0.2030,-0.4522,0.1471,0
4.519576,2.8491,-0.3065,9.9216,-0.1919,-0.4477,0.1460,0
4.523939,2.8491,-0.2777,9.9359,-0.1855,-0.4493,0.1500,0
4.527552,2.7533,-0.2682,9.8881,-0.1809,-0.4562,0.1463,0
4.530606,2.7677,-0.2059,9.8593,-0.1663,-0.4487,0.1460,0
4.534874,2.7198,-0.2490,9.9072,-0.1628,-0.4466,0.1439,0
4.538202,2.7294,-0.2682,9.9359,-0.1607,-0.4413,0.1452,0
4.542666,2.7581,-0.1820,9.9216,-0.1514,-0.4399,0.1452,0
4.546373,2.8635,-0.1484,9.9503,-0.1391,-0.4333,0.1442,0
4.549509,2.8778,-0.1053,10.0365,-0.1271,-0.4458,0.1364,0
4.552965,3.1603,-0.1101,9.5768,-0.1061,-0.4748,0.1343,0
4.557472,4.3622,0.1389,8.0541,-0.0778,-0.4756,0.1319,0
4.561325,4.5250,0.4645,8.3797,-0.0789,-0.4517,0.1005,0
4.564378,2.9832,0.1197,9.1985,-0.0778,-0.4804,0.0911,0
4.567672,2.5714,-0.1915,9.8258,-0.0757,-0.5257,0.0978,0
4.570663,3.3806,-0.0479,10.0556,-0.0634,-0.5145,0.0858,0
4.574110,3.3662,-0.0239,10.0221,-0.0504,-0.5015,0.0730,0
4.578900,2.9688,-0.2969,9.9168,-0.0424,-0.5239,0.0778,0
4.582094,3.4716,-0.1197,9.7827,-0.0397,-0.5153,0.0735,0
4.585411,3.3184,-0.2298,9.8258,-0.0282,-0.5020,0.0679,0
4.589900,3.4572,-0.1628,10.0461,-0.0171,-0.5007,0.0767,0
4.593872,4.0462,0.0814,9.9168,-0.0109,-0.4900,0.0698,0
4.596937,3.7733,-0.0335,10.1131,-0.0032,-0.4903,0.0608,0
4.600218,3.3519,-0.2682,10.2663,0.0045,-0.4930,0.0626,0
4.603200,3.5530,-0.1101,10.3190,0.0123,-0.4839,0.0586,0
4.606765,3.7014,-0.0335,10.4962,0.0192,-0.4722,0.0514,0
4.611404,3.4668,-0.2394,10.9223,0.0280,-0.4722,0.0522,0
4.614616,3.6966,-0.1245,10.8409,0.0378,-0.4623,0.0506,0
4.617691,3.8020,-0.0575,10.6973,0.0493,-0.4522,0.0394,0
4.622047,3.5769,-0.0862,10.5297,0.0536,-0.4415,0.0381,0
4.625983,3.7254,-0.2538,10.6877,0.0605,-0.4391,0.0346,0
4.629263,3.7972,-0.1820,10.7883,0.0685,-0.4226,0.0328,0
4.632579,3.5769,-0.2825,10.7404,0.0709,-0.4183,0.0309,0
4.636086,3.3710,-0.4405,10.4244,0.0743,-0.4133,0.0288,0
4.639536,4.1707,-0.5507,8.8394,0.0730,-0.3997,0.0224,0
4.644569,2.8587,-0.6321,9.2320,0.0578,-0.4175,0.0133,0
4.647811,2.4995,-0.9002,10.9942,0.0474,-0.4311,0.0285,0
4.650860,3.0646,-0.8763,9.4810,0.0554,-0.4085,0.0389,0
4.654331,3.0406,-0.9816,9.3374,0.0352,-0.3994,0.0298,0
4.659564,2.3894,-1.0391,9.3996,0.0197,-0.4157,0.0520,0
4.662751,2.9257,-0.9385,8.9830,0.0032,-0.4133,0.0530,0
4.665838,3.0071,-0.9050,9.1171,-0.0160,-0.4040,0.0538,0
4.669229,2.4277,-1.0151,8.9687,-0.0155,-0.4186,0.0653,0
4.672257,2.7629,-0.9625,9.2081,-0.0306,-0.4226,0.0762,0
4.676613,3.1029,-0.6560,8.9447,-0.0424,-0.4399,0.0714,0
4.680286,2.8874,-0.7709,8.7101,-0.0469,-0.4525,0.0773,0
4.683454,2.9353,-0.6847,9.1459,-0.0528,-0.4644,0.0863,0
4.686797,3.1460,-0.6081,9.2225,-0.0520,-0.4735,0.0882,0
4.691442,2.8730,-0.7183,9.6582,-0.0434,-0.4812,0.0943,0
4.695101,2.8252,-0.6991,9.7683,-0.0376,-0.4994,0.1026,0
4.698135,3.0406,-0.6321,9.6869,-0.0312,-0.4999,0.1069,0
4.701436,2.9640,-0.7566,9.7683,-0.0296,-0.5089,0.1074,0
4.704424,3.0837,-0.8045,9.8306,-0.0237,-0.5228,0.1132,0
4.707864,3.2896,-0.6895,9.7444,-0.0149,-0.5367,0.1191,0
4.712632,3.4333,-0.8188,9.6917,-0.0056,-0.5508,0.1146,0
4.715921,3.4477,-0.7853,9.5864,-0.0037,-0.5700,0.1170,0
4.719351,3.6392,-0.8045,9.5481,0.0053,-0.5934,0.1167,0
4.725085,3.5961,-0.8092,9.5337,0.0109,-0.6171,0.1138,0
4.729039,3.7493,-0.7757,9.5864,0.0163,-0.6366,0.1188,0
4.732317,3.8690,-0.8571,9.4475,0.0147,-0.6571,0.1122,0
4.735487,3.8355,-0.7853,9.3039,0.0226,-0.6739,0.1090,0
4.738680,3.7493,-0.8667,9.3087,0.0173,-0.6928,0.1138,0
4.742022,3.8595,-0.8332,9.1889,0.0144,-0.7173,0.1090,0
4.746285,3.8259,-0.9050,9.2464,0.0141,-0.7336,0.1114,0
4.749600,3.7781,-0.9050,9.2225,0.0091,-0.7549,0.1103,0
4.752616,3.8403,-0.9433,9.1267,0.0048,-0.7674,0.1095,0
4.756061,3.9121,-0.9146,9.0022,-0.0051,-0.7959,0.1039,0
4.760928,3.9313,-0.8667,9.0309,-0.0101,-0.8095,0.1063,0
4.763969,3.9600,-0.8763,9.0740,-0.0139,-0.8276,0.1042,0
4.766970,3.9073,-0.8715,9.0644,-0.0187,-0.8380,0.1007,0
4.770229,3.8930,-0.8045,9.0070,-0.0179,-0.8556,0.0970,0
4.774577,3.8547,-0.8284,8.8729,-0.0285,-0.8676,0.0927,0
4.778167,3.8786,-0.7709,8.8777,-0.0274,-0.8801,0.0941,0
4.781252,3.8164,-0.7470,8.8538,-0.0381,-0.8860,0.0914,0
4.784726,3.8642,-0.7278,8.8107,-0.0365,-0.9025,0.0847,0
4.789838,3.8738,-0.6752,8.7915,-0.0426,-0.9134,0.0802,0
4.793576,3.8259,-0.7087,8.7149,-0.0493,-0.9222,0.0794,0
4.796580,3.8499,-0.6512,8.5042,-0.0474,-0.9233,0.0826,0
4.800200,3.8834,-0.5411,8.2361,-0.0456,-0.9182,0.0786,0
4.803443,3.9313,-0.5219,8.0445,-0.0608,-0.9100,0.0871,0
4.807215,4.3000,-0.5842,7.6279,-0.0581,-0.8980,0.0839,0
4.812067,4.2042,-0.5076,7.5322,-0.0666,-0.8239,0.0775,0
4.815211,3.9744,-0.1915,7.0246,-0.0706,-0.7584,0.0885,0
4.818372,4.2904,-0.2490,7.1922,-0.0826,-0.6936,0.0965,0
4.823444,4.5298,-0.2777,7.4412,-0.0778,-0.6017,0.0967,0
4.827214,4.0606,-0.2107,7.5082,-0.0839,-0.5529,0.0855,0
4.830428,4.0223,-0.3639,7.7189,-0.0831,-0.5209,0.0927,0
4.833677,4.3144,-0.3687,7.7333,-0.0842,-0.4866,0.0914,0
4.836660,4.2329,-0.3160,7.8003,-0.0845,-0.4461,0.0866,0
4.840237,3.7445,-0.2921,7.8290,-0.0869,-0.3832,0.0877,0
4.844641,4.1707,-0.3065,7.9057,-0.0943,-0.3477,0.0922,0
4.847951,4.1276,-0.2490,7.9871,-0.0935,-0.2984,0.0791,0
4.851027,3.7062,-0.3256,8.0445,-0.0949,-0.2369,0.0829,0
4.855533,4.0558,-0.3160,8.2025,-0.0983,-0.1244,0.0885,0
4.860315,4.0079,-0.2729,8.1786,-0.0975,-0.0666,0.0901,0
4.863438,3.8547,-0.3543,8.2600,-0.0975,0.0139,0.0949,0
4.866548,3.9073,-0.3783,8.5473,-0.0911,0.0685,0.1023,0
4.869630,4.1420,-0.3304,8.7293,-0.0866,0.1535,0.1071,0
4.872741,3.9073,-0.3496,8.9208,-0.0618,0.2766,0.1162,0
4.877931,3.9744,-0.4501,9.2273,-0.0413,0.3656,0.1359,0
4.881223,4.2282,-0.4166,9.3374,-0.0237,0.4311,0.1359,0
4.884316,4.1851,-0.4357,9.4906,-0.0043,0.5108,0.1434,0
4.887757,4.3239,-0.3591,9.4810,0.0416,0.6360,0.1564,0
4.892939,4.6160,-0.4310,9.5385,0.0765,0.7088,0.1583,0
4.896123,4.6495,-0.3591,9.5146,0.1047,0.7594,0.1580,0
4.899159,4.6783,-0.3400,9.4427,0.1370,0.8223,0.1601,0
4.902572,4.7118,-0.3687,9.4188,0.1721,0.8817,0.1551,0
4.905668,4.8459,-0.3879,9.3948,0.2006,0.9340,0.1506,0
4.909977,4.7884,-0.3591,9.3470,0.2446,0.9896,0.1439,0
4.913670,4.7453,-0.3160,9.2512,0.2739,1.0243,0.1343,0
4.916847,4.7645,-0.2634,9.2129,0.2952,1.0536,0.1311,0
4.919912,4.6783,-0.3304,9.1842,0.3341,1.0957,0.1122,0
4.924658,4.6639,-0.3304,9.2129,0.3608,1.1181,0.1058,0
4.927949,4.5729,-0.3208,8.9926,0.3746,1.1293,0.0922,0
4.930938,4.5586,-0.2825,9.0214,0.3893,1.1455,0.0791,0
4.934083,4.3862,-0.2825,9.0644,0.4002,1.1543,0.0711,0
4.937440,4.3574,-0.3496,9.0453,0.4199,1.1788,0.0562,0
4.942606,4.1994,-0.3496,9.0788,0.4357,1.1983,0.0432,0
4.946361,4.1515,-0.4357,9.1554,0.4405,1.1969,0.0333,0
4.949545,4.1132,-0.4070,9.2416,0.4557,1.2127,0.0296,0
4.952971,3.9935,-0.4693,9.3039,0.4668,1.2300,0.0115,0
4.957474,3.9313,-0.4693,9.3757,0.4772,1.2345,0.0080,0
4.961283,3.8451,-0.4645,9.4188,0.4820,1.2436,0.0027,0
4.964387,3.8547,-0.4693,9.4092,0.4935,1.2628,0.0000,0
4.967864,3.7733,-0.4405,9.5146,0.4999,1.2657,-0.0011,0
4.970851,3.7350,-0.4262,9.5146,0.5095,1.2756,-0.0059,0
4.974942,3.6583,-0.3831,9.6199,0.5188,1.2945,-0.0088,0
4.978273,3.5913,-0.3879,9.6869,0.5257,1.3033,-0.0152,0
4.981386,3.5530,-0.3735,9.7061,0.5332,1.3118,-0.0197,0
4.984580,3.4764,-0.3591,9.7923,0.5436,1.3265,-0.0218,0
4.989989,3.3615,-0.3879,9.8306,0.5588,1.3550,-0.0269,0
4.993896,3.3279,-0.3256,9.9311,0.5636,1.3571,-0.0336,0
4.996939,3.2513,-0.3400,9.9551,0.5753,1.3776,-0.0373,0
5.000228,3.1412,-0.3543,9.9072,0.5836,1.3851,-0.0384,0
5.003300,3.1268,-0.3208,10.0269,0.5891,1.3936,-0.0432,0
5.006326,3.0454,-0.3160,9.9503,0.5958,1.4064,-0.0458,0
5.010647,2.9161,-0.2634,10.0269,0.6094,1.4168,-0.0480,0
5.014081,2.9257,-0.2873,9.9742,0.6187,1.4194,-0.0570,0
5.017186,2.7581,-0.2538,9.9599,0.6281,1.4264,-0.0594,0
5.020445,2.8108,-0.2011,9.9359,0.6403,1.4274,-0.0621,0
5.024954,2.7246,-0.1532,9.8881,0.6488,1.4336,-0.0706,0
5.028437,2.6624,-0.1197,9.7731,0.6520,1.4288,-0.0706,0
5.031487,2.5953,-0.1053,9.7348,0.6582,1.4301,-0.0738,0
5.034856,2.6001,-0.1149,9.7300,0.6624,1.4216,-0.0751,0
5.037971,2.6049,-0.0670,9.5720,0.6686,1.4160,-0.0738,0
5.042522,2.5091,-0.0479,9.5433,0.6720,1.3997,-0.0775,0
5.046102,2.4565,0.0048,9.5337,0.6773,1.3856,-0.0751,0
5.049421,2.5187,0.0000,9.5002,0.6768,1.3744,-0.0818,0
5.052989,2.4852,0.0239,9.3278,0.6744,1.3448,-0.0818,0
5.057407,2.4325,0.0527,9.2368,0.6768,1.3222,-0.0799,0
5.061188,2.5474,0.0958,9.1171,0.6630,1.2881,-0.0893,0
5.064230,2.5426,0.0670,8.9591,0.6579,1.2577,-0.0863,0
5.067635,2.5235,0.2490,8.4467,0.6318,1.1594,-0.0925,0
5.076436,2.5091,0.2969,8.2744,0.6035,1.1024,-0.1031,0
5.080103,2.5570,0.2011,8.1163,0.5838,1.0651,-0.1058,0
5.083322,2.6432,0.3735,7.9727,0.5644,1.0368,-0.1138,0
5.086628,2.6863,0.4214,7.8243,0.5292,0.9936,-0.1290,0
5.091340,2.7007,0.4836,7.7285,0.4927,0.9563,-0.1428,0
5.094863,2.7773,0.5124,7.6040,0.4722,0.9252,-0.1580,0
5.097951,2.8156,0.5602,7.5369,0.4423,0.8961,-0.1695,0
5.101469,2.8395,0.6225,7.5178,0.4101,0.8673,-0.1804,0
5.104456,2.8778,0.6560,7.5753,0.3778,0.8343,-0.1961,0
5.107703,2.9257,0.6943,7.6471,0.3421,0.7903,-0.2185,0
5.111817,2.8778,0.6656,7.7428,0.3203,0.7623,-0.2318,0
5.115066,2.8683,0.6177,7.7381,0.2891,0.7333,-0.2406,0
5.118090,2.8204,0.6895,7.8195,0.2542,0.7083,-0.2566,0
5.121482,2.7533,0.6225,7.9104,0.2148,0.6654,-0.2814,0
5.126570,2.5570,0.6608,8.0589,0.1929,0.6496,-0.2928,0
5.129698,2.6001,0.6321,8.1403,0.1625,0.6233,-0.3014,0
5.132865,2.5043,0.6225,8.1307,0.1415,0.5950,-0.3136,0
5.136230,2.2410,0.2634,8.2552,0.1346,0.5561,-0.3155,0
5.139408,2.0016,0.0670,8.9304,0.1250,0.5049,-0.3155,0
5.143840,1.7190,0.2298,8.8825,0.1148,0.4647,-0.3192,0
5.147617,1.4317,0.0718,8.6814,0.1013,0.4359,-0.3168,0
5.150841,1.4892,-0.0192,8.8394,0.0951,0.4032,-0.3192,0
5.154171,1.3886,0.0000,8.7915,0.0741,0.3656,-0.3190,0
5.158657,0.8571,0.0479,8.8490,0.0608,0.3365,-0.3134,0
5.161953,0.7470,-0.1149,9.0692,0.0408,0.3264,-0.3088,0
5.164968,0.8045,-0.1772,8.9974,0.0320,0.3163,-0.3030,0
5.167919,0.7135,-0.1341,8.9926,0.0197,0.3030,-0.2955,0
5.171694,0.5602,-0.1867,9.0405,-0.0003,0.2931,-0.2819,0
5.176002,0.8763,-0.1389,9.0692,-0.0173,0.2920,-0.2782,0
5.179188,0.7757,-0.1389,9.1937,-0.0277,0.2880,-0.2707,0
5.182366,0.5650,-0.2203,9.4475,-0.0384,0.3008,-0.2601,0
5.185932,0.6416,-0.1149,9.5816,-0.0472,0.3309,-0.2449,0
5.190319,0.5555,0.0622,9.9216,-0.0613,0.3856,-0.2289,0
5.194188,0.6273,0.2011,10.2041,-0.0512,0.4266,-0.2212,0
5.197222,0.7997,0.2346,10.3813,-0.0504,0.4719,-0.2033,0
5.200485,0.9433,0.3687,10.4291,-0.0357,0.5002,-0.1948,0
5.203447,1.1396,0.4549,10.6159,-0.0296,0.5244,-0.1929,0
5.206748,1.2115,0.6033,10.5872,-0.0075,0.5654,-0.1828,0
5.211488,1.3982,0.6847,10.7404,0.0072,0.5820,-0.1793,0
5.214734,1.3455,0.6752,11.0181,0.0242,0.5990,-0.1796,0
5.217956,1.2498,0.7566,11.1043,0.0488,0.6206,-0.1700,0
5.222082,1.2115,0.7566,11.4443,0.0719,0.6635,-0.1673,0
5.226088,1.1253,0.6273,11.6981,0.0954,0.6917,-0.1572,0
5.229364,1.0630,0.5986,11.8226,0.1119,0.7306,-0.1506,0
5.232713,0.9625,0.6464,12.0380,0.1340,0.7810,-0.1420,0
5.235852,0.8428,0.5794,12.4115,0.1545,0.8274,-0.1378,0
5.238872,0.5938,0.5219,12.9526,0.1743,0.8860,-0.1308,0
5.242826,0.3160,0.3591,13.3644,0.2145,0.9763,-0.1167,0
5.246536,0.4693,0.3735,13.1825,0.2403,1.0488,-0.0973,0
5.250170,0.6991,0.5938,13.0388,0.2638,1.1271,-0.0858,0
5.253769,0.2921,0.3879,13.1490,0.3102,1.2516,-0.0541,0
5.258784,0.1676,0.3304,13.2974,0.3405,1.3603,-0.0338,0
5.262760,0.5411,0.6177,13.0580,0.3608,1.4266,-0.0213,0
5.266550,0.5411,0.8092,12.7850,0.3821,1.5388,-0.0061,0
5.269863,0.5315,0.8332,12.6127,0.3933,1.6033,0.0120,0
5.272943,0.5794,0.9050,12.1865,0.4125,1.7261,0.0357,0
5.277907,0.5986,1.1157,12.1769,0.4210,1.7944,0.0437,0
5.281180,0.2682,1.1157,12.3972,0.4269,1.8445,0.0560,0
5.284226,0.2107,1.0726,12.3158,0.4431,1.8937,0.0762,0
5.287686,1.5419,1.3312,11.2001,0.4647,1.9436,0.0850,0
5.292963,0.9577,1.5897,10.8745,0.4647,1.9558,0.0853,0
5.296099,0.4932,1.5323,11.2144,0.4668,1.9617,0.0967,0
5.299146,0.5794,1.3216,11.2911,0.4719,1.9689,0.1039,0
5.302724,0.6895,1.2067,11.3820,0.4844,1.9729,0.1055,0
5.305861,0.4693,1.3408,11.2863,0.4900,1.9620,0.1023,0
5.310485,0.0766,1.3934,10.9607,0.4860,1.9343,0.1103,0
5.313926,-0.1006,0.9625,11.3629,0.4970,1.9148,0.1167,0
5.317026,0.0814,0.9864,11.3342,0.5020,1.8940,0.1138,0
5.320466,-0.0239,1.2785,11.3677,0.5124,1.8658,0.1130,0
5.325798,-0.5890,1.2498,11.1474,0.5167,1.8527,0.1148,0
5.328979,-0.0144,1.0870,11.1618,0.5148,1.8421,0.1039,0
5.332022,-0.1963,1.2019,10.9463,0.5113,1.8327,0.0938,0
5.335504,-0.6369,1.4269,10.7452,0.4967,1.8202,0.0861,0
5.338555,-0.6752,1.5419,10.4531,0.4860,1.8085,0.0826,0
5.342727,-0.6177,1.1540,10.5393,0.4674,1.7936,0.0671,0
5.346449,-0.7326,1.2115,10.6398,0.4549,1.7746,0.0533,0
5.349590,-0.9242,1.5275,10.4674,0.4354,1.7645,0.0445,0
5.353177,-1.2258,1.5131,10.3573,0.4120,1.7525,0.0400,0
5.357868,-0.8284,0.9960,10.7021,0.3944,1.7176,0.0322,0
5.361496,-0.9481,1.2019,10.6638,0.3858,1.6795,0.0282,0
5.364589,-1.3503,1.5083,10.3382,0.3595,1.6473,0.0277,0
5.368154,-1.1684,1.4078,10.1897,0.3400,1.6150,0.0341,0
5.371172,-1.1013,1.1061,10.0844,0.3275,1.5799,0.0285,0
5.375510,-1.2306,1.3072,9.8593,0.3072,1.5420,0.0264,0
5.378800,-1.2689,1.5658,9.7109,0.2862,1.5036,0.0280,0
5.381963,-1.2881,1.5945,9.6965,0.2651,1.4687,0.0293,0
5.385130,-1.3264,1.3408,9.5529,0.2345,1.4067,0.0320,0
5.390355,-1.4557,1.4844,9.1219,0.2062,1.3664,0.0317,0
5.394194,-1.5754,1.5179,9.0022,0.1772,1.3238,0.0408,0
5.397236,-1.4413,1.4174,9.0118,0.1495,1.2804,0.0437,0
5.400833,-1.5371,1.2929,9.0692,0.1292,1.2561,0.0464,0
5.403862,-1.6472,1.3408,8.8873,0.0978,1.2092,0.0528,0
5.408396,-1.5658,1.3599,8.7532,0.0610,1.1514,0.0594,0
5.411837,-1.7286,1.2737,8.7867,0.0330,1.1072,0.0645,0
5.414942,-1.8196,1.1492,8.9112,0.0011,1.0595,0.0690,0
5.418151,-1.8387,1.1827,8.9639,-0.0250,0.9995,0.0821,0
5.423182,-2.0255,1.1109,9.0549,-0.0645,0.9419,0.0970,0
5.427055,-2.2170,0.9529,9.1028,-0.0781,0.9118,0.1037,0
5.430113,-2.2697,0.9337,9.1411,-0.1138,0.8556,0.1202,0
